54425|5|5
43840|1|2
47358|8|9
35244|12|14
34650|7|11
37896|6|7
58822|3|3
62324|0|1
49186|3|4
53712|2|9
41059|2|11
45329|10|10
36559|4|13
40061|7|8
60715|2|7
64217|2|5
52119|3|3
55621|1|3
55027|8|13
44186|0|2
47688|2|7
35590|0|0
39092|0|10
38498|4|11
59152|0|0
62670|0|0
49788|8|12
54058|2|4
42429|6|6
45931|4|11
32793|2|5
37335|9|9
61061|4|4
64563|6|8
52705|1|1
55967|5|5
44788|0|0
49058|4|4
36176|0|3
39438|6|8
60348|12|12
63850|2|7
63000|0|0
51158|11|13
54404|1|13
42775|3|3
46277|4|5
33395|3|12
37665|13|13
57567|8|12
61837|4|4
53051|2|2
56553|1|4
41038|14|14
45564|0|1
36522|4|8
40024|5|8
60694|3|3
64196|0|3
51314|7|9
55584|0|6
55006|5|8
43955|3|10
47457|1|3
46623|5|8
34765|11|11
38267|7|11
57897|1|4
62439|3|3
49301|1|1
56899|4|13
42392|0|5
45910|0|0
32772|0|6
37298|3|6
61280|3|12
64542|6|7
52684|1|1
56186|0|2
44301|1|4
47803|6|10
34921|1|13
39207|3|3
38613|1|1
59267|2|2
62769|1|1
49903|12|13
54173|6|6
42994|3|3
46240|0|6
33374|5|12
37644|4|4
57530|6|11
65128|1|2
53030|3|3
56532|0|3
44903|3|7
48149|5|9
36291|2|4
39793|1|1
59439|6|9
63965|5|5
63115|2|4
50233|1|2
54775|9|9
43934|6|6
47436|0|1
46842|0|2
34728|11|13
38246|3|7
57876|3|12
62402|0|5
49520|2|2
56878|6|8
41137|1|10
48751|4|4
36637|1|1
40139|5|9
60025|1|2
64311|3|10
51429|1|4
55699|2|2
55105|1|4
44520|1|1
47782|0|0
34900|3|3
39170|5|5
38576|0|3
58478|7|7
62748|0|0
49866|4|13
53368|7|8
41483|2|11
46009|1|2
33143|9|13
40485|1|13
61395|2|2
64641|3|3
51775|6|7
56301|1|1
44866|0|2
48368|0|0
36270|9|13
39772|5|5
59402|10|10
63928|6|10
63350|7|7
50212|4|7
54738|0|9
42085|3|12
46355|2|14
33473|1|2
36991|7|9
57645|6|7
65243|2|5
53129|2|2
56647|3|7
41116|0|0
48714|0|5
36856|12|13
40118|3|3
60004|0|0
64274|3|3
51392|0|0
50814|7|11
55084|6|6
43009|1|1
47551|6|6
46957|4|7
33819|2|9
38345|5|5
57991|4|8
61493|1|1
49635|9|13
56977|1|6
41718|11|12
45988|0|10
33106|3|7
40448|1|1
61374|0|0
64876|1|4
51738|5|12
56264|0|0
43611|5|5
47881|1|2
35015|4|4
34421|7|12
38691|2|11
58577|2|2
62863|4|4
49981|11|11
53483|4|4
42048|2|5
46590|9|9
33452|13|13
36954|2|14
57608|4|4
65222|3|3
52340|7|8
56610|3|7
44981|1|3
48483|2|4
35345|1|2
39887|10|10
59773|7|12
58923|2|7
63449|2|2
50327|8|9
53829|1|8
43244|0|1
47514|0|5
46920|1|4
33798|3|6
38324|0|6
58210|2|4
61456|1|10
49614|9|13
57212|0|0
41231|4|11
48829|1|1
35947|4|4
40217|5|5
60119|5|8
64389|1|3
51507|3|6
50913|4|8
55199|6|6
43590|0|0
48116|0|1
34978|9|9
34384|8|12
38670|0|0
58556|0|0
62058|2|11
49944|6|7
53462|5|8
41817|7|12
45079|6|8
33221|9|14
40819|2|2
60449|2|7
64991|5|5
51853|1|1
55355|6|9
44944|0|1
48462|5|5
35580|8|8
39850|2|2
59736|0|1
58902|3|7
63428|11|11
50546|3|3
53792|0|0
42163|3|6
45665|1|8
33567|7|11
37069|4|13
61051|7|7
65321|2|2
52455|3|4
56725|5|5
41450|0|2
48792|0|0
35926|7|7
40196|0|3
60082|0|0
63584|0|3
51486|5|9
50892|4|8
54394|7|7
43359|5|5
42509|1|8
47035|6|6
34153|7|12
37415|3|6
58325|10|10
61571|2|5
52785|1|1
57327|4|4
41796|1|4
45298|0|2
33184|0|0
40798|13|14
60428|1|8
64954|0|0
52072|0|1
55334|6|8
43689|1|2
47207|7|7
35093|7|12
34499|4|13
38001|7|9
58671|4|11
62173|1|1
50059|10|13
53561|6|11
42142|5|8
45644|4|11
33786|10|12
37032|1|13
61030|3|4
65300|0|1
52418|5|9
55920|0|1
44035|4|8
48561|1|2
35695|12|12
38941|7|9
59851|2|9
59257|1|1
62519|3|7
50661|11|13
53907|3|3
43322|6|7
42728|0|1
47014|0|0
34132|11|12
37378|3|7
58288|0|1
61806|4|11
52764|7|8
57290|0|0
44637|5|12
48907|2|7
36025|8|9
39543|8|8
60197|3|10
63699|2|9
51585|12|12
51007|11|11
54509|1|4
43668|0|3
47170|0|9
35312|10|10
34478|8|12
37980|5|8
58634|2|7
62136|0|0
49270|3|3
53540|1|10
41911|14|14
45413|1|1
36371|2|5
40897|3|5
60799|7|12
64045|7|8
52187|10|10
55433|4|5
54855|3|5
44270|4|4
48540|5|5
35658|0|5
39160|0|1
59830|3|10
59236|11|11
62482|3|6
50624|0|3
54142|7|11
42241|7|7
45759|6|10
32877|1|1
37147|2|5
61129|4|5
65415|3|5
52533|1|6
56035|4|13
44600|6|6
49142|0|0
36004|1|13
39506|0|5
60160|0|3
63678|0|0
63084|4|8
50970|6|7
54472|0|1
43437|1|1
42843|2|5
46089|1|4
34247|3|3
37749|3|3
57379|2|11
61905|1|1
52879|4|5
56381|6|7
41874|0|5
45376|2|14
36606|8|13
40876|0|0
60762|0|2
64008|1|8
52166|0|0
55668|0|0
54818|2|7
43783|3|4
47285|1|1
46691|2|11
34577|5|5
38095|5|5
57981|10|11
62251|2|4
49369|12|13
53655|6|6
42476|1|1
45722|2|5
32840|0|5
37126|3|6
61108|0|1
64610|7|9
52496|12|12
56014|4|13
44369|1|2
47631|6|6
35773|12|12
39275|2|7
38425|1|2
59351|11|11
62597|5|5
49715|10|11
54241|1|1
43400|0|9
42822|3|4
46324|0|0
34210|11|14
37712|0|0
57358|6|9
61884|0|1
53098|0|2
56344|0|1
44715|6|6
48217|5|14
36119|3|7
39621|1|4
59507|7|8
63777|1|3
63199|5|8
51085|6|6
54587|9|13
44002|2|4
47248|0|2
46670|4|4
34812|11|12
38058|4|8
57944|7|12
62230|3|3
49348|1|1
56946|0|2
40965|4|8
45491|6|6
36705|1|4
39967|6|6
60877|4|5
64379|2|2
51241|1|13
55783|10|10
54933|1|1
44348|0|0
47850|10|10
35736|0|5
39254|5|9
38404|1|4
59314|0|2
62816|1|4
49694|5|12
54220|0|0
41567|7|7
45837|1|4
32955|8|12
40553|1|13
61223|3|7
64725|1|1
52611|2|5
56113|1|10
44694|0|0
48196|1|8
36338|9|9
39584|1|13
59486|8|8
63756|1|4
63162|8|8
50280|1|8
54566|3|6
42921|1|1
46439|3|4
33301|5|8
37827|2|4
57713|1|2
65071|6|8
53213|12|12
56459|4|4
41184|1|3
45470|5|14
36684|4|7
40186|0|2
60840|0|0
64358|0|0
51220|1|1
55746|0|2
55152|0|0
43093|5|12
47363|2|7
46769|3|3
33903|4|4
38173|5|5
58059|5|12
61561|1|1
49463|6|11
57061|1|13
41530|0|2
46056|1|1
32934|10|14
40532|1|3
61186|3|4
64688|1|6
51822|4|4
56092|5|5
44463|9|14
47965|1|1
34827|6|6
39353|1|1
38775|3|3
58405|4|11
62931|2|5
49793|4|5
53311|6|8
42900|0|1
46402|14|14
33520|10|11
37806|6|6
57692|7|11
65034|2|2
53176|12|13
56694|0|0
45049|1|1
48311|8|8
35429|1|8
39699|3|6
59585|3|5
59007|7|7
63277|4|4
50395|5|5
54665|1|1
43056|1|10
47598|9|14
46748|0|0
33866|0|14
38392|0|0
58038|8|8
61540|1|8
49426|6|7
57024|1|4
41299|2|9
48641|1|2
36799|12|14
40301|1|4
59931|10|10
64457|1|1
51335|4|13
50741|3|3
55267|2|4
44426|0|14
47928|0|0
35062|8|12
39332|0|10
38738|0|2
58368|0|3
62910|6|6
50028|7|11
53274|6|9
41645|6|10
45147|2|14
33033|7|7
40647|3|4
60533|7|12
64803|2|4
51921|5|8
56207|13|13
45028|0|3
48274|2|5
35392|0|2
39934|13|13
59564|0|1
58970|0|5
63240|2|2
50374|4|13
53876|1|3
41991|6|9
46517|1|3
33635|14|14
36881|1|1
57807|4|4
65405|1|1
52267|4|7
56793|5|5
41278|6|7
48876|1|4
36762|0|0
40264|0|0
59910|6|6
64436|0|6
51554|3|12
50704|0|0
55246|4|5
43171|3|3
42577|3|12
46863|4|5
33981|8|13
37483|2|2
58137|6|7
61655|10|11
49541|5|5
57139|2|2
41608|0|2
45126|10|10
33268|11|13
40610|2|4
60496|7|9
64782|4|4
51900|0|0
55402|4|8
43773|8|12
48043|14|14
35161|5|14
34327|11|12
38853|1|1
58739|3|12
61985|3|3
50143|10|13
53389|1|4
42210|8|8
46480|0|0
33614|10|12
37116|8|8
57770|6|10
65368|0|2
52246|3|12
56772|0|3
44119|5|12
48389|3|4
35507|8|12
39009|1|13
59679|5|9
59085|5|8
62587|7|8
50473|4|11
53991|3|4
43150|5|12
42556|6|7
47082|0|2
33944|2|14
37462|7|8
58116|0|0
61618|3|3
52832|0|2
57118|6|7
41377|1|1
48991|5|5
35853|1|13
40379|2|2
60265|2|7
63527|6|6
51669|1|1
50819|3|4
54321|3|6
43736|2|5
48022|3|10
35140|0|1
34546|8|12
38816|0|2
58718|5|9
61964|1|8
50106|11|13
53608|4|7
41979|10|11
45225|1|2
36455|12|14
40725|3|3
60611|2|9
64113|3|3
52015|4|7
55517|1|1
44082|3|6
48608|0|3
35486|5|8
38988|0|0
59898|0|2
59048|0|0
62566|7|7
50452|5|5
53954|4|13
42325|3|7
45571|2|11
33713|10|10
37231|4|11
60957|6|8
65483|2|4
52601|1|2
55863|3|7
41356|0|1
48954|14|14
36072|0|2
40358|3|3
60244|3|3
63490|0|5
51632|0|3
51054|0|0
54300|5|8
43505|2|2
42671|12|12
46173|8|8
34059|2|5
37561|6|10
57463|3|12
61733|1|1
52947|2|5
57217|1|6
41958|0|0
45204|0|1
36418|3|12
40944|0|2
60590|8|8
64092|5|5
51978|2|7
55480|0|0
54902|3|3
43851|2|2
47353|8|8
35255|9|9
34661|3|3
37907|6|9
58817|1|4
62335|7|11
49197|1|1
53723|2|5
42288|1|6
45806|0|0
33692|10|12
37194|0|0
61176|0|0
65462|3|6
52580|1|3
55826|3|10
44197|1|3
47699|2|2
35585|1|2
39103|6|10
38509|1|8
59163|2|5
62665|2|2
50567|11|11
54069|3|3
43484|5|5
42634|0|5
46136|7|8
34294|11|14
37540|0|0
57426|9|9
61696|0|9
52926|0|0
56428|1|13
44799|8|12
49069|1|1
36187|7|7
39433|1|13
60359|3|4
63861|1|3
63011|7|7
51153|1|1
54415|4|13
43830|0|0
47332|0|1
35218|0|9
34624|1|1
38142|0|0
58796|0|0
62298|7|7
49160|0|5
53702|3|4
41033|1|8
45319|4|11
36533|8|8
40035|4|7
60689|1|3
64207|4|4
51325|7|7
55595|2|7
55001|5|5
44160|8|12
47678|6|8
35820|0|0
39066|0|14
38472|1|13
59142|3|4
62644|0|3
49762|2|11
54032|0|6
42403|3|4
45905|1|2
32783|5|5
37309|6|6
61291|2|7
64537|1|1
52695|3|3
55941|1|4
44762|14|14
49032|0|0
36166|5|5
39668|0|0
60322|0|0
63824|0|1
62990|6|6
51132|6|11
54634|2|2
43005|11|11
46251|4|4
33369|10|13
37655|3|6
57541|1|8
65139|7|7
53025|3|3
56543|8|8
41012|0|6
45538|2|4
36496|1|1
40014|5|5
60924|0|0
64170|0|2
51288|0|9
55574|3|7
54980|1|8
43929|1|1
47447|5|5
46597|1|3
34739|11|11
38241|2|4
57887|5|12
62413|1|1
49531|10|13
56873|1|1
42382|4|5
45884|0|0
33002|11|14
37272|0|5
61270|3|7
64516|0|1
52658|0|0
56160|0|2
44531|9|14
47777|1|2
34911|5|5
39181|5|14
38587|8|8
58473|7|7
62759|3|4
49877|8|12
54147|3|3
42968|0|0
46230|5|8
33348|1|13
37874|0|0
57504|0|1
65118|8|8
53004|1|4
56506|0|2
44877|1|1
48379|9|9
36265|9|13
39783|13|14
59413|6|8
63939|3|5
63345|2|2
50223|4|4
54749|5|9
43908|0|3
47410|3|6
46816|1|3
34718|11|14
38220|0|1
58106|8|12
62376|1|1
49510|3|12
56852|3|6
41127|3|4
48725|7|7
36611|2|7
40113|1|3
60015|4|4
64285|6|7
51403|4|5
50809|11|13
55095|3|3
44510|5|9
47756|1|4
34874|6|9
39400|0|0
38566|3|4
58452|1|3
62722|2|7
49840|0|0
53358|4|8
41713|8|12
45999|4|4
33117|12|14
40459|4|5
61369|1|1
64887|3|7
51749|6|10
56275|2|5
44840|0|2
48358|8|8
36244|0|3
39746|3|5
59632|0|2
63918|6|10
63324|5|5
50186|4|8
54712|6|6
42059|8|12
46585|11|11
33463|8|13
36965|1|8
57619|2|9
65217|1|3
52351|7|7
56621|1|4
41090|3|3
48688|0|2
36846|12|13
40092|5|9
59978|0|0
64504|0|0
51382|3|6
50788|0|3
55058|0|2
43255|3|3
47525|3|10
46931|3|3
33793|2|4
38335|6|6
58221|4|11
61467|5|8
49609|1|1
56967|4|5
41692|0|1
45962|0|0
33080|10|13
40694|8|13
61348|0|3
64850|0|2
51712|1|3
56254|6|6
43585|1|2
48127|10|10
34989|4|13
34395|7|12
38665|1|2
58567|3|5
62069|1|3
49955|4|11
53457|2|5
42038|3|12
46564|1|1
33426|3|6
36928|3|3
57854|10|11
65196|1|4
52314|0|9
56584|0|1
44955|2|5
48457|2|2
35335|3|5
39861|1|3
59747|4|7
58897|7|7
63439|4|5
50557|9|13
53803|2|11
43218|0|5
47488|0|0
46910|0|0
34028|9|9
38298|0|9
58184|2|7
61446|6|9
49588|10|10
57186|0|2
41461|1|1
48803|2|2
35921|5|12
40207|4|4
60093|1|1
63595|10|10
51481|2|9
50903|5|12
55173|1|1
43564|1|8
48090|0|2
34952|1|2
34374|14|14
38900|0|0
58530|9|9
62032|3|7
49934|4|11
53436|0|0
41807|7|7
45309|8|8
33195|11|12
40793|1|1
60439|3|12
64965|3|3
52083|3|12
55329|2|4
44934|3|4
48436|0|3
35554|12|14
39824|0|10
59726|0|0
59132|8|8
63402|0|0
50520|0|1
53782|3|10
42137|2|9
45655|3|3
33541|1|10
37043|3|10
61025|2|7
65311|6|7
52429|1|8
55931|7|8
41424|0|9
48782|4|4
35900|0|1
40426|0|2
60056|0|2
63574|7|7
51460|0|1
50866|3|3
54368|1|13
43333|3|5
42739|12|12
47009|1|1
34143|12|14
37389|1|13
58299|6|11
61801|2|11
52775|6|8
57301|1|1
41770|4|11
45272|0|5
33174|6|11
40772|1|3
60658|9|9
64928|1|1
52062|12|12
55308|1|13
43679|5|5
47181|5|8
35323|12|14
34473|4|13
37991|4|7
58645|3|7
62147|4|4
49265|1|1
53551|4|11
42116|0|1
45618|3|10
33760|2|2
37022|5|8
61004|5|12
65530|0|0
52392|1|8
55910|4|4
44265|8|8
48551|4|4
35669|7|12
38915|2|14
59825|1|10
59247|4|11
62493|6|9
50635|4|4
54137|7|7
43296|1|4
42718|5|12
46988|0|0
34106|6|11
37608|4|8
58278|4|4
61780|1|3
52738|0|2
57264|0|3
44611|2|4
49137|1|1
36015|13|13
39517|1|1
60171|7|7
63673|1|2
63095|7|7
50981|4|4
54483|2|2
43898|10|10
47144|6|9
35302|9|14
34452|8|8
37954|8|13
58864|0|0
62126|4|8
49244|7|7
53514|2|11
41885|6|11
45387|2|4
36601|8|12
40887|3|3
60773|7|12
64019|3|10
52161|1|2
55679|9|9
54829|1|8
44244|0|1
48514|2|4
35632|0|0
39150|4|4
59804|0|0
59210|2|11
62712|8|9
50614|9|9
54116|1|4
42487|3|3
45733|3|4
32851|3|7
37121|1|4
61119|8|12
64621|4|8
52507|2|9
56009|4|4
44590|6|6
49116|0|0
35978|2|4
39480|6|10
60406|0|0
63652|0|0
63058|0|0
50944|2|2
54462|6|11
43411|2|5
42817|2|5
46335|9|9
34221|9|13
37723|2|2
57353|10|10
61895|3|4
53109|7|7
56355|7|7
41080|14|14
45366|3|6
36580|4|8
40850|0|5
60736|2|7
64254|0|0
52140|1|1
55642|0|9
54792|2|11
44013|1|4
47259|5|5
46665|1|4
34567|3|6
38069|3|6
57955|3|3
62225|1|10
49359|8|13
56957|8|8
42450|0|2
45696|0|10
32830|12|12
37356|0|0
61082|6|6
64584|0|1
52486|3|5
55988|0|3
44359|3|5
47861|1|3
35747|2|4
39249|2|9
38415|4|4
59325|11|11
62827|2|11
49689|12|12
54231|10|11
42796|1|4
46298|0|9
34184|0|1
37702|3|5
57588|0|1
61858|3|6
53072|1|3
56334|4|7
44689|1|2
48207|5|8
36349|9|13
39595|4|4
59481|5|8
63767|3|7
63173|1|3
50291|3|3
54561|3|4
43976|0|1
47238|3|5
46644|3|6
34786|11|14
38032|2|2
57934|4|7
62460|0|0
49322|0|2
56920|0|0
41195|4|8
45465|2|14
36695|5|5
39941|4|8
60851|3|6
64353|1|2
51231|8|9
55757|5|5
55163|7|7
44322|2|7
47824|0|2
35726|4|5
39228|7|7
38634|4|4
59288|0|0
62806|3|3
49668|1|3
54194|6|6
41541|3|3
46067|10|11
32929|8|8
40543|5|5
61197|1|1
64699|8|8
51817|1|4
56103|6|10
44924|14|14
48170|4|7
36312|0|2
39574|3|6
59460|4|4
63986|0|2
63136|0|1
50270|5|5
54540|0|1
42911|6|11
46413|4|4
33531|10|13
37801|1|1
57703|4|4
65045|6|7
53187|2|5
56689|1|2
41174|5|12
45444|1|1
36658|3|7
40160|3|4
60830|5|9
64332|5|5
51450|0|0
55720|0|0
55142|4|11
43067|6|7
47593|9|14
46759|3|3
33877|1|1
38147|3|5
58033|2|2
61551|4|7
49437|10|12
57035|4|4
41504|0|2
46046|10|11
32908|5|14
40506|0|0
61416|0|0
64678|4|4
51796|3|12
56066|3|5
44437|1|1
47939|4|4
35057|12|14
39343|6|10
38749|1|1
58379|9|9
62905|9|9
50039|12|13
53285|1|3
42106|7|12
46376|0|2
33510|12|14
37780|1|6
57666|3|4
65264|0|1
53166|12|13
56668|5|5
45039|4|4
48285|5|14
35403|2|7
39929|10|10
59575|9|9
58981|4|11
63251|2|5
50369|1|13
53887|7|7
43046|0|0
47572|0|0
46722|0|5
33840|0|1
38382|9|9
58012|5|5
61514|8|8
49656|10|13
57014|0|0
41273|6|10
48887|3|3
36773|1|1
40275|2|9
59905|1|6
64447|6|6
51565|1|1
50715|5|5
55241|11|11
43632|0|3
47918|0|0
35036|0|0
39306|0|2
38712|0|0
58614|0|0
62884|0|6
50002|3|12
53248|0|1
41619|10|12
45121|2|2
33279|10|14
40621|4|13
60507|5|9
64777|2|9
51911|3|5
55413|8|8
45002|0|5
48504|9|14
35382|3|12
39908|1|1
59538|0|5
58944|0|2
63486|0|0
50348|4|13
53850|0|2
42221|1|8
46491|2|5
33609|11|11
36871|6|6
57781|1|1
65379|2|7
52241|5|12
56783|5|5
41252|1|1
48850|0|5
36736|12|12
40254|6|7
60140|1|8
64410|0|0
51528|0|9
50694|3|5
55220|1|6
43145|5|12
42567|3|3
47093|1|1
33955|13|13
37457|1|1
58127|10|12
61629|8|9
52843|2|4
57113|1|1
41854|10|12
45100|6|9
33242|14|14
40584|1|8
60486|4|8
65012|0|3
51874|0|2
55376|0|9
43747|2|2
48017|1|1
35151|4|7
34557|11|13
38827|2|4
58713|2|9
61975|3|10
50117|11|11
53619|3|3
42184|0|9
46470|3|4
33588|0|0
37090|4|4
57744|0|6
65358|4|4
52476|0|1
56746|0|0
44093|6|9
48619|2|2
35481|12|12
38999|5|9
59653|1|6
59059|11|11
62561|2|11
50463|11|13
53965|4|4
43380|0|1
42530|2|11
47056|0|0
33934|11|14
37436|7|8
58346|0|0
61592|0|2
52822|12|12
57092|1|3
41367|3|6
48965|3|5
36083|12|12
40353|1|1
60255|7|7
63501|4|8
51643|9|9
51049|4|11
54311|7|7
43726|4|8
47228|7|7
35114|6|6
34520|8|8
38806|0|0
58692|3|4
62194|3|3
50080|1|10
53598|0|0
41953|1|2
45215|5|14
36429|4|7
40955|13|14
60585|1|1
64103|3|3
51989|1|3
55491|2|4
54897|1|1
44056|0|0
48598|5|9
35460|0|1
38962|6|9
59872|0|2
59038|12|12
62540|4|4
50682|9|13
53928|1|4
42299|7|7
45801|1|1
33703|6|11
37205|5|14
60931|12|12
65457|1|6
52591|4|4
55837|7|7
44658|7|7
48928|0|0
36062|0|0
40332|5|9
60218|0|2
63720|1|1
51622|3|4
51028|3|7
54274|2|2
43495|10|10
42645|1|3
46147|3|3
34289|9|13
37551|4|13
57437|1|1
61707|2|11
52921|1|2
56439|7|7
41932|0|1
45434|0|0
36392|1|13
40934|0|0
60564|1|1
64066|2|4
52208|0|0
55470|8|8
54876|0|0
43825|1|2
47343|8|9
35229|5|9
34635|2|2
38137|1|1
58807|6|11
62309|1|4
49171|6|6
53697|1|3
42278|3|12
45780|0|1
33666|3|10
37168|1|10
61166|8|8
65436|0|0
52554|0|9
56056|8|13
44171|2|4
47673|6|6
35831|12|13
39077|9|14
38483|2|5
59137|2|7
62655|6|6
49773|7|7
54043|2|2
43458|0|5
42864|3|3
46126|4|7
34268|9|13
37514|14|14
57400|6|6
61942|10|11
52900|12|12
56402|0|9
44773|1|8
49043|14|14
36161|2|2
39679|13|13
60333|12|12
63835|2|5
62985|4|4
51143|3|3
54645|1|3
43804|0|1
47306|2|5
46712|0|0
34614|6|11
38116|1|8
58770|0|9
62272|2|5
49406|10|12
53676|0|0
41023|6|6
45549|1|4
36507|2|2
40009|5|5
60679|3|3
64181|1|10
51299|2|7
55569|1|1
54991|4|8
44406|3|3
47652|0|10
35794|12|12
39040|0|10
38462|6|6
59372|0|0
62618|0|5
49736|0|2
54022|3|5
42377|2|9
45895|4|4
33013|8|12
37283|3|4
61265|1|3
64527|4|7
52669|9|13
56171|2|4
44736|8|8
48254|8|9
36140|12|14
39642|0|0
60296|0|2
63814|3|3
63220|0|1
51106|2|4
54608|2|9
42979|2|2
46225|2|2
33359|4|11
37885|1|1
57515|6|11
65113|1|1
53015|3|12
56517|3|5
40986|0|9
45512|0|14
36486|5|12
39988|9|14
60898|9|9
64144|0|1
51278|4|13
55804|10|10
54954|2|2
43919|12|12
47421|7|7
46827|2|4
34713|6|11
38231|9|9
57861|1|3
62387|3|3
49505|1|1
56863|7|8
41588|3|12
45858|0|2
32976|0|3
37262|4|5
61244|6|6
64746|0|0
52632|0|1
56150|3|3
44505|2|9
47767|3|3
34885|7|8
39411|9|9
38561|1|8
58463|5|8
62733|4|4
49851|10|13
53353|1|8
42958|0|0
46460|0|1
33322|0|0
37848|0|2
57494|3|3
65092|0|3
53234|3|3
56480|0|1
44851|3|12
48353|1|1
36255|6|6
39757|1|1
59643|8|9
63913|6|10
63335|4|11
50197|6|9
54723|2|2
43114|2|7
47384|0|5
46806|5|5
34692|4|4
38194|0|2
58080|0|2
62366|0|0
49484|11|11
57082|0|0
41101|4|4
48699|6|7
36841|12|13
40103|4|13
59989|1|1
64259|2|2
51377|1|6
50799|4|4
55069|6|6
44484|0|1
47986|10|10
34848|1|13
39390|5|14
38540|0|1
58426|6|9
62952|9|9
49830|3|10
53332|1|1
41703|3|3
45973|1|10
33091|3|7
40689|2|2
61359|4|4
64861|5|5
51723|4|7
56249|13|13
44830|7|7
48332|0|0
35450|7|8
39720|4|7
59622|0|0
63892|0|3
63298|2|11
50416|8|8
54702|0|0
42033|6|9
46575|9|9
33437|10|12
36939|2|9
57849|10|10
65207|3|6
52325|9|9
56595|2|9
41320|2|11
48678|6|6
36820|0|0
40066|2|14
59952|0|10
64494|0|0
51356|5|9
50762|0|5
55288|0|1
43229|1|1
47499|5|14
46905|1|2
34039|12|12
38309|1|1
58195|2|2
61441|1|3
49599|11|12
57197|4|4
41666|2|4
45168|10|10
33070|10|13
40668|0|1
61322|0|5
64824|6|7
51958|8|8
56228|0|6
43575|3|10
48101|1|3
34963|3|3
34369|5|5
38911|13|14
58541|1|1
62043|2|5
49929|2|11
53447|4|8
42012|5|12
46538|0|9
33656|7|12
36918|6|9
57828|0|1
65170|0|2
52288|0|9
56830|9|13
44929|1|3
48447|6|6
35565|1|13
39835|2|5
59721|1|2
58887|6|11
63413|1|6
50531|3|3
53777|6|6
43192|6|10
42614|3|3
46884|0|0
34002|3|3
38272|0|9
58174|6|10
61676|1|1
49562|13|13
57160|2|2
41435|2|2
48777|1|1
35911|4|13
40437|1|1
60067|3|10
63569|1|3
51471|6|7
50877|6|11
54379|2|7
43538|6|7
48064|3|3
35198|12|12
34348|1|13
38874|0|0
58504|5|5
62022|3|4
50164|10|10
53410|2|2
41781|1|10
45283|2|4
33169|1|10
40783|5|5
60669|8|8
64939|2|2
52057|1|1
55319|6|7
44140|4|4
48410|0|5
35528|4|4
39814|3|4
59700|0|1
59106|0|0
63376|0|3
50510|4|7
54012|0|1
42127|4|8
45629|6|6
33771|10|12
37017|5|14
61015|7|8
65285|1|3
52403|3|3
55905|1|4
41414|3|5
49012|1|3
35874|9|9
40400|0|9
60046|4|4
63548|6|6
51690|0|0
50840|0|1
54358|3|7
43307|4|7
42713|5|5
46999|3|6
34117|11|11
37619|2|2
58273|1|4
61791|7|7
52749|4|8
57275|2|2
41744|3|3
45262|4|5
36476|12|14
40746|2|2
60632|2|9
64918|0|0
52036|0|3
55538|0|0
43653|3|5
47155|3|7
35297|12|14
34463|5|12
37965|4|13
58875|11|11
62121|1|8
49255|3|4
53525|1|6
42346|4|4
45592|11|11
33750|10|14
36996|0|10
60978|0|2
65504|0|0
52382|5|5
55884|1|8
44255|5|5
48525|5|5
35643|7|7
39145|1|4
59815|3|10
59221|1|3
62467|2|2
50609|6|11
54127|7|11
43286|3|10
42692|3|5
46194|3|7
34080|1|6
37598|5|5
58252|6|11
61754|0|0
52968|1|8
57254|3|4
44585|4|7
49127|3|4
35989|1|6
39491|2|7
60401|1|2
63663|4|4
63069|1|1
50955|5|5
54457|1|1
43872|3|12
47134|5|8
35276|5|14
34682|12|14
37928|1|13
58854|0|0
62100|0|6
49218|9|9
53744|0|1
41859|12|12
45361|1|6
36591|8|13
40861|13|14
60747|2|4
64249|1|1
52151|3|3
55653|3|3
54803|3|3
44218|0|0
47720|1|2
35622|3|10
39124|5|14
59778|3|5
59184|0|6
62702|4|8
50588|9|13
54090|4|5
42461|5|5
45707|2|2
32825|1|1
37367|10|11
61093|1|4
64595|8|9
52481|6|6
55999|6|6
44564|3|12
49090|14|14
36208|1|3
39470|0|0
60380|0|1
63626|0|9
63032|6|8
51190|11|12
54436|0|1
42807|3|6
46309|1|1
34195|3|6
37697|2|11
57599|10|10
61869|1|4
53083|7|7
56329|1|4
41070|4|11
45340|5|5
36554|2|4
40056|7|7
60726|3|12
64228|1|8
52114|0|2
55616|0|9
55038|8|8
43987|2|2
47233|2|4
46655|6|7
34797|11|12
38043|2|14
57929|2|5
62215|3|5
49333|8|9
56931|2|4
42424|0|1
45942|0|0
32804|0|3
37330|2|9
61056|1|8
64574|6|9
52716|0|0
55962|0|5
44333|1|1
47835|2|5
35721|12|12
39239|5|5
38645|8|8
59299|2|4
62801|1|1
49679|4|5
54205|1|1
42770|3|12
46272|8|9
33406|7|12
37676|4|7
57562|2|5
61832|0|2
53062|3|3
56564|0|1
44679|4|4
48181|6|8
36323|9|9
39569|1|6
59471|8|8
63997|1|1
63147|2|2
50265|2|5
54551|6|6
43966|6|10
47468|0|0
46618|6|11
34760|1|1
38022|14|14
57908|0|10
62434|0|2
49296|0|10
56910|4|13
41169|2|2
45455|5|14
36669|12|12
40171|2|4
60825|2|9
64343|3|3
51205|12|12
55731|3|3
55137|4|4
44296|0|9
47814|3|3
34932|0|3
39202|0|0
38608|0|3
59278|6|6
62780|0|1
49898|0|0
54168|0|2
41515|2|4
46041|1|1
32919|6|11
40517|3|4
